DATACODE,CARDTYPE,STUDYID,YEAR,MONTH,STAND,PLOT,LOGNUM,SPECIES,DECAY,POSITION,DIAM1A,DIAM1B,DIAM2A,DIAM2B,DIAM3A,DIAM3B,LENGTH,BARKCOV,HOLLOW,CWDSRCE,STDIAMCORR
TD012,1,HSGY,1982,6,HS01,   1,20,TSHE,3,L,30,,,,30,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   1,21,TSHE,4,L,30,,,,30,,2.9,,1,,
TD012,1,HSGY,1982,6,HS01,   1,22,TSHE,4,L,40,,,,40,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,   1,23,TSHE,3,L,30,,,,30,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,   1,24,TSHE,3,L,15,,,,20,,5.9,,1,,
TD012,1,HSGY,1982,6,HS01,   1,25,TSHE,3,L,20,,,,20,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   1,26,TSHE,4,L,35,,,,30,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   1,27,TSHE,4,L,46,,,,40,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,   1,28,TSHE,4,L,18,,,,18,,2.2,,1,,
TD012,1,HSGY,1982,6,HS01,   1,29,TSHE,2,L,40,,,,42,,2.9,,1,,
TD012,1,HSGY,1982,6,HS01,   1,30,TSHE,2,L,22,,,,22,,1.4,,1,,
TD012,1,HSGY,1982,6,HS01,   1,31,TSHE,3,L,25,,,,30,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,   1,32,TSHE,4,L,25,,,,25,,0.8,,1,,
TD012,1,HSGY,1982,6,HS01,   1,33,TSHE,4,L,40,,,,40,,5.5,,1,,
TD012,1,HSGY,1982,6,HS01,   1,34,UNKN,4,S,80,,,,,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   1,35,UNKN,4,S,25,,,,,,0.7,,1,,
TD012,1,HSGY,1982,6,HS01,   1,36,UNKN,4,S,30,,,,,,0.5,,1,,
TD012,1,HSGY,1982,6,HS01,   2,1,TSHE,3,L,30,,,,32,,18.7,,1,,
TD012,1,HSGY,1982,6,HS01,   2,2,TSHE,3,L,40,,,,40,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   2,3,TSHE,1,L,17,,,,17,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   2,4,TSHE,4,L,80,,,,80,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   2,5,TSHE,4,L,80,,,,80,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   2,6,TSHE,2,L,20,,,,20,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   2,7,TSHE,2,L,23,,,,23,,4.1,,1,,
TD012,1,HSGY,1982,6,HS01,   2,8,TSHE,4,L,80,,,,85,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   2,9,TSHE,5,L,40,,,,33,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   2,10,TSHE,5,L,30,,,,20,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   2,11,TSHE,4,L,32,,,,53,,12.2,,1,,
TD012,1,HSGY,1982,6,HS01,   2,12,TSHE,3,L,15,,,,15,,5.1,,1,,
TD012,1,HSGY,1982,6,HS01,   2,13,TSHE,3,L,18,,,,18,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   2,14,TSHE,3,L,18,,,,25,,8.7,,1,,
TD012,1,HSGY,1982,6,HS01,   2,15,TSHE,4,L,50,,,,35,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   2,16,TSHE,3,L,25,,,,25,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   2,17,TSHE,2,L,25,,,,25,,1.8,,1,,
TD012,1,HSGY,1982,6,HS01,   2,18,TSHE,2,L,25,,,,20,,6.5,,1,,
TD012,1,HSGY,1982,6,HS01,   2,19,TSHE,3,L,27,,,,55,,13.7,,1,,
TD012,1,HSGY,1982,6,HS01,   2,20,TSHE,3,L,50,,,,50,,5.7,,1,,
TD012,1,HSGY,1982,6,HS01,   2,21,TSHE,2,L,63,,,,55,,5.1,,1,,
TD012,1,HSGY,1982,6,HS01,   2,22,TSHE,3,L,50,,,,50,,6.1,,1,,
TD012,1,HSGY,1982,6,HS01,   2,23,UNKN,4,S,150,,,,,,1.5,,1,,
TD012,1,HSGY,1982,6,HS01,   2,24,UNKN,4,S,27,,,,,,0.6,,1,,
TD012,1,HSGY,1982,6,HS01,   2,25,UNKN,4,S,25,,,,,,0.7,,1,,
TD012,1,HSGY,1982,6,HS01,   2,26,UNKN,4,S,28,,,,,,18.0,,1,,
TD012,1,HSGY,1982,6,HS01,   2,27,UNKN,4,S,35,,,,,,0.7,,1,,
TD012,1,HSGY,1982,6,HS01,   2,28,UNKN,4,S,29,,,,,,20.0,,1,,
TD012,1,HSGY,1982,6,HS01,   2,29,UNKN,4,S,90,,,,,,0.9,,1,,
TD012,1,HSGY,1982,6,HS01,   3,1,TSHE,2,L,15,,,,20,,10.2,,1,,
TD012,1,HSGY,1982,6,HS01,   3,2,TSHE,1,L,100,,,,100,,13.6,,1,,
TD012,1,HSGY,1982,6,HS01,   3,3,TSHE,4,L,30,,,,30,,11.8,,1,,
TD012,1,HSGY,1982,6,HS01,   3,4,TSHE,4,L,50,,,,27,,15.1,,1,,
TD012,1,HSGY,1982,6,HS01,   3,5,TSHE,3,L,80,,,,44,,23.4,,1,,
TD012,1,HSGY,1982,6,HS01,   3,6,TSHE,5,L,15,,,,15,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   3,7,TSHE,5,L,20,,,,25,,6.3,,1,,
TD012,1,HSGY,1982,6,HS01,   3,8,TSHE,4,L,20,,,,35,,10.6,,1,,
TD012,1,HSGY,1982,6,HS01,   3,9,TSHE,5,L,15,,,,20,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,   3,10,TSHE,4,L,15,,,,35,,9.2,,1,,
TD012,1,HSGY,1982,6,HS01,   3,11,UNKN,4,S,20,,,,,,1.5,,1,,
TD012,1,HSGY,1982,6,HS01,   3,12,PISI,1,S,100,,,,,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   3,13,UNKN,4,S,25,,,,,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   4,1,TSHE,1,L,30,,,,40,,10.4,,1,,
TD012,1,HSGY,1982,6,HS01,   4,2,TSHE,1,L,25,,,,40,,9.8,,1,,
TD012,1,HSGY,1982,6,HS01,   4,3,TSHE,2,L,35,,,,60,,15.5,,1,,
TD012,1,HSGY,1982,6,HS01,   4,4,TSHE,4,L,150,,,,150,,10.2,,1,,
TD012,1,HSGY,1982,6,HS01,   4,5,TSHE,4,L,15,,,,15,,5.9,,1,,
TD012,1,HSGY,1982,6,HS01,   4,6,TSHE,4,L,16,,,,20,,2.7,,1,,
TD012,1,HSGY,1982,6,HS01,   4,7,TSHE,1,L,35,,,,60,,20.7,,1,,
TD012,1,HSGY,1982,6,HS01,   4,8,TSHE,3,L,30,,,,30,,1.8,,1,,
TD012,1,HSGY,1982,6,HS01,   4,9,TSHE,3,L,30,,,,30,,3.7,,1,,
TD012,1,HSGY,1982,6,HS01,   4,10,TSHE,3,L,30,,,,20,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,   4,11,TSHE,2,L,30,,,,30,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,   4,12,TSHE,5,L,15,,,,20,,4.5,,1,,
TD012,1,HSGY,1982,6,HS01,   4,13,TSHE,1,L,70,,,,60,,9.2,,1,,
TD012,1,HSGY,1982,6,HS01,   4,14,TSHE,3,L,25,,,,15,,10.0,,1,,
TD012,1,HSGY,1982,6,HS01,   4,15,TSHE,1,L,20,,,,35,,14.8,,1,,
TD012,1,HSGY,1982,6,HS01,   4,16,UNKN,4,S,20,,,,,,5.0,,1,,
TD012,1,HSGY,1982,6,HS01,   4,17,UNKN,4,S,20,,,,,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   5,1,TSHE,5,L,15,,,,15,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   5,2,TSHE,4,L,18,,,,25,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,   5,3,TSHE,5,L,15,,,,20,,5.1,,1,,
TD012,1,HSGY,1982,6,HS01,   5,8,TSHE,4,L,75,,,,75,,8.1,,1,,
TD012,1,HSGY,1982,6,HS01,   5,9,TSHE,3,L,18,,,,29,,9.8,,1,,
TD012,1,HSGY,1982,6,HS01,   5,10,TSHE,4,L,80,,,,100,,17.1,,1,,
TD012,1,HSGY,1982,6,HS01,   5,11,TSHE,4,L,95,,,,50,,10.0,,1,,
TD012,1,HSGY,1982,6,HS01,   5,12,TSHE,4,L,50,,,,50,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   5,13,TSHE,4,L,50,,,,50,,7.7,,1,,
TD012,1,HSGY,1982,6,HS01,   5,14,TSHE,1,L,25,,,,5,,13.6,,1,,
TD012,1,HSGY,1982,6,HS01,   5,15,TSHE,1,L,30,,,,10,,12.8,,1,,
TD012,1,HSGY,1982,6,HS01,   5,16,TSHE,3,L,18,,,,20,,3.7,,1,,
TD012,1,HSGY,1982,6,HS01,   5,17,TSHE,4,L,22,,,,22,,3.1,,1,,
TD012,1,HSGY,1982,6,HS01,   5,18,UNKN,4,S,90,,,,,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   5,19,UNKN,4,S,35,,,,,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   6,1,TSHE,5,L,20,,,,25,,12.4,,1,,
TD012,1,HSGY,1982,6,HS01,   6,2,TSHE,2,L,30,,,,40,,5.5,,1,,
TD012,1,HSGY,1982,6,HS01,   6,3,TSHE,1,L,40,,,,56,,5.5,,1,,
TD012,1,HSGY,1982,6,HS01,   6,4,TSHE,1,L,25,,,,15,,7.7,,1,,
TD012,1,HSGY,1982,6,HS01,   6,5,TSHE,5,L,25,,,,15,,5.5,,1,,
TD012,1,HSGY,1982,6,HS01,   6,6,TSHE,5,L,30,,,,30,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   6,7,TSHE,1,L,35,,,,10,,17.1,,1,,
TD012,1,HSGY,1982,6,HS01,   6,9,TSHE,1,L,10,,,,25,,5.7,,1,,
TD012,1,HSGY,1982,6,HS01,   6,10,TSHE,5,L,15,,,,25,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,   6,11,TSHE,5,L,25,,,,25,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   6,12,TSHE,1,L,100,,,,56,,16.1,,1,,
TD012,1,HSGY,1982,6,HS01,   6,13,TSHE,4,L,30,,,,30,,8.3,,1,,
TD012,1,HSGY,1982,6,HS01,   6,14,TSHE,5,L,20,,,,15,,9.3,,1,,
TD012,1,HSGY,1982,6,HS01,   6,15,UNKN,4,S,30,,,,,,6.0,,1,,
TD012,1,HSGY,1982,6,HS01,   6,16,UNKN,4,S,80,,,,,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   6,17,UNKN,4,S,30,,,,,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   6,18,UNKN,2,S,25,,,,,,1.5,,1,,
TD012,1,HSGY,1982,6,HS01,   7,1,TSHE,4,L,130,,,,130,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   7,2,TSHE,4,L,80,,,,80,,4.9,,1,,
TD012,1,HSGY,1982,6,HS01,   7,3,TSHE,4,L,50,,,,50,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   7,4,TSHE,5,L,15,,,,15,,5.1,,1,,
TD012,1,HSGY,1982,6,HS01,   7,5,TSHE,3,L,35,,,,40,,4.5,,1,,
TD012,1,HSGY,1982,6,HS01,   7,6,TSHE,3,L,40,,,,40,,11.0,,1,,
TD012,1,HSGY,1982,6,HS01,   7,7,TSHE,2,L,15,,,,20,,3.7,,1,,
TD012,1,HSGY,1982,6,HS01,   7,8,TSHE,3,L,15,,,,15,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   7,9,TSHE,2,L,20,,,,20,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   7,10,TSHE,3,L,25,,,,25,,3.7,,1,,
TD012,1,HSGY,1982,6,HS01,   7,11,TSHE,3,L,15,,,,15,,2.9,,1,,
TD012,1,HSGY,1982,6,HS01,   7,12,TSHE,3,L,20,,,,20,,11.4,,1,,
TD012,1,HSGY,1982,6,HS01,   7,13,TSHE,5,L,50,,,,60,,2.8,,1,,
TD012,1,HSGY,1982,6,HS01,   7,14,TSHE,4,L,60,,,,60,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   7,15,TSHE,3,L,15,,,,15,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   7,16,TSHE,3,L,30,,,,30,,4.9,,1,,
TD012,1,HSGY,1982,6,HS01,   7,17,TSHE,3,L,20,,,,39,,16.1,,1,,
TD012,1,HSGY,1982,6,HS01,   7,18,TSHE,3,L,20,,,,3,,11.2,,1,,
TD012,1,HSGY,1982,6,HS01,   7,19,TSHE,2,L,45,,,,45,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   7,20,TSHE,5,L,30,,,,30,,3.2,,1,,
TD012,1,HSGY,1982,6,HS01,   7,21,TSHE,3,L,40,,,,25,,8.8,,1,,
TD012,1,HSGY,1982,6,HS01,   7,22,TSHE,4,L,40,,,,40,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   7,24,TSHE,2,L,35,,,,45,,6.3,,1,,
TD012,1,HSGY,1982,6,HS01,   7,25,UNKN,4,S,50,,,,,,1.5,,1,,
TD012,1,HSGY,1982,6,HS01,   7,26,UNKN,4,S,30,,,,,,15.0,,1,,
TD012,1,HSGY,1982,6,HS01,   7,27,UNKN,4,S,45,,,,,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   7,28,UNKN,4,S,100,,,,,,1.5,,1,,
TD012,1,HSGY,1982,6,HS01,   7,29,UNKN,4,S,40,,,,,,12.0,,1,,
TD012,1,HSGY,1982,6,HS01,   7,30,TSHE,2,S,50,,,,,,40.0,,1,,
TD012,1,HSGY,1982,6,HS01,   8,1,TSHE,4,L,50,,,,50,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   8,2,TSHE,4,L,85,,,,85,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   8,3,TSHE,4,L,50,,,,50,,3.1,,1,,
TD012,1,HSGY,1982,6,HS01,   8,4,TSHE,3,L,9,,,,10,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,   8,5,TSHE,4,L,20,,,,15,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,   8,6,TSHE,4,L,20,,,,20,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   8,7,TSHE,1,L,35,,,,75,,25.4,,1,,
TD012,1,HSGY,1982,6,HS01,   8,8,TSHE,1,L,53,,,,11,,26.2,,1,,
TD012,1,HSGY,1982,6,HS01,   8,9,TSHE,2,L,31,,,,25,,15.1,,1,,
TD012,1,HSGY,1982,6,HS01,   8,10,TSHE,3,L,36,,,,36,,3.9,,1,,
TD012,1,HSGY,1982,6,HS01,   8,11,TSHE,4,L,50,,,,35,,3.3,,1,,
TD012,1,HSGY,1982,6,HS01,   8,12,TSHE,3,L,54,,,,39,,13.1,,1,,
TD012,1,HSGY,1982,6,HS01,   8,13,TSHE,3,L,36,,,,20,,12.2,,1,,
TD012,1,HSGY,1982,6,HS01,   8,14,TSHE,3,L,20,,,,20,,1.4,,1,,
TD012,1,HSGY,1982,6,HS01,   8,15,TSHE,3,L,20,,,,20,,1.2,,1,,
TD012,1,HSGY,1982,6,HS01,   8,16,TSHE,4,L,35,,,,18,,6.1,,1,,
TD012,1,HSGY,1982,6,HS01,   8,17,TSHE,3,L,35,,,,25,,6.7,,1,,
TD012,1,HSGY,1982,6,HS01,   8,18,TSHE,5,L,25,,,,25,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   8,20,TSHE,2,L,62,,,,43,,7.9,,1,,
TD012,1,HSGY,1982,6,HS01,   8,21,TSHE,4,L,60,,,,55,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   8,22,TSHE,4,L,20,,,,35,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   8,23,UNKN,2,S,30,,,,,,33.4,,1,,
TD012,1,HSGY,1982,6,HS01,   8,24,UNKN,4,S,60,,,,,,0.5,,1,,
TD012,1,HSGY,1982,6,HS01,   8,25,UNKN,3,S,59,,,,,,18.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,1,TSHE,4,L,35,,,,35,,0.8,,1,,
TD012,1,HSGY,1982,6,HS01,   9,2,TSHE,4,L,35,,,,35,,0.8,,1,,
TD012,1,HSGY,1982,6,HS01,   9,3,TSHE,4,L,40,,,,40,,1.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,4,TSHE,4,L,20,,,,22,,3.3,,1,,
TD012,1,HSGY,1982,6,HS01,   9,5,TSHE,4,L,60,,,,60,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   9,6,TSHE,3,L,38,,,,25,,19.9,,1,,
TD012,1,HSGY,1982,6,HS01,   9,7,TSHE,2,L,35,,,,30,,9.4,,1,,
TD012,1,HSGY,1982,6,HS01,   9,8,TSHE,4,L,35,,,,35,,6.1,,1,,
TD012,1,HSGY,1982,6,HS01,   9,9,TSHE,2,L,30,,,,30,,4.9,,1,,
TD012,1,HSGY,1982,6,HS01,   9,10,TSHE,2,L,35,,,,35,,1.8,,1,,
TD012,1,HSGY,1982,6,HS01,   9,11,TSHE,2,L,20,,,,15,,6.9,,1,,
TD012,1,HSGY,1982,6,HS01,   9,12,TSHE,2,L,39,,,,39,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,   9,13,TSHE,2,L,50,,,,38,,3.9,,1,,
TD012,1,HSGY,1982,6,HS01,   9,14,TSHE,3,L,80,,,,105,,13.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,15,TSHE,4,L,80,,,,80,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   9,16,TSHE,4,L,80,,,,80,,5.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,17,TSHE,3,L,30,,,,35,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,18,TSHE,2,L,15,,,,30,,8.3,,1,,
TD012,1,HSGY,1982,6,HS01,   9,19,TSHE,2,L,17,,,,25,,7.1,,1,,
TD012,1,HSGY,1982,6,HS01,   9,20,TSHE,2,L,25,,,,22,,6.3,,1,,
TD012,1,HSGY,1982,6,HS01,   9,21,TSHE,3,L,35,,,,35,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,22,TSHE,3,L,18,,,,18,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,23,TSHE,1,L,35,,,,5,,15.1,,1,,
TD012,1,HSGY,1982,6,HS01,   9,24,TSHE,2,L,27,,,,27,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,   9,25,TSHE,3,L,55,,,,32,,16.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,26,TSHE,2,L,30,,,,30,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,27,TSHE,2,L,30,,,,30,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   9,28,TSHE,3,L,10,,,,15,,7.7,,1,,
TD012,1,HSGY,1982,6,HS01,   9,29,TSHE,2,L,35,,,,35,,1.8,,1,,
TD012,1,HSGY,1982,6,HS01,   9,30,TSHE,4,L,50,,,,50,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   9,31,TSHE,4,L,35,,,,35,,1.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,32,TSHE,4,L,20,,,,20,,1.4,,1,,
TD012,1,HSGY,1982,6,HS01,   9,33,TSHE,4,L,18,,,,18,,2.9,,1,,
TD012,1,HSGY,1982,6,HS01,   9,34,TSHE,4,L,50,,,,50,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,35,TSHE,4,L,60,,,,60,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,   9,36,TSHE,3,L,30,,,,30,,3.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,37,PISI,3,S,250,,,,,,9.0,,1,,
TD012,1,HSGY,1982,6,HS01,   9,38,UNKN,4,S,50,,,,,,0.5,,1,,
TD012,1,HSGY,1982,6,HS01,   9,39,UNKN,3,S,40,,,,,,25.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,2,TSHE,1,L,70,,,,40,,20.1,,1,,
TD012,1,HSGY,1982,6,HS01,  10,3,TSHE,5,L,35,,,,70,,13.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,4,TSHE,4,L,50,,,,40,,13.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,5,TSHE,3,L,50,,,,50,,4.5,,1,,
TD012,1,HSGY,1982,6,HS01,  10,6,TSHE,4,L,50,,,,40,,2.7,,1,,
TD012,1,HSGY,1982,6,HS01,  10,7,TSHE,4,L,40,,,,40,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,  10,8,TSHE,4,L,18,,,,18,,2.2,,1,,
TD012,1,HSGY,1982,6,HS01,  10,9,TSHE,1,L,21,,,,21,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,  10,10,TSHE,3,L,20,,,,27,,10.2,,1,,
TD012,1,HSGY,1982,6,HS01,  10,11,TSHE,4,L,35,,,,70,,10.4,,1,,
TD012,1,HSGY,1982,6,HS01,  10,12,TSHE,2,L,15,,,,15,,3.3,,1,,
TD012,1,HSGY,1982,6,HS01,  10,13,TSHE,4,L,18,,,,18,,3.5,,1,,
TD012,1,HSGY,1982,6,HS01,  10,14,TSHE,2,L,18,,,,31,,12.8,,1,,
TD012,1,HSGY,1982,6,HS01,  10,15,TSHE,4,L,60,,,,60,,2.2,,1,,
TD012,1,HSGY,1982,6,HS01,  10,16,TSHE,3,L,25,,,,25,,1.8,,1,,
TD012,1,HSGY,1982,6,HS01,  10,17,TSHE,4,L,18,,,,20,,2.2,,1,,
TD012,1,HSGY,1982,6,HS01,  10,18,TSHE,4,L,18,,,,18,,1.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,19,TSHE,4,L,80,,,,80,,2.2,,1,,
TD012,1,HSGY,1982,6,HS01,  10,20,TSHE,3,L,45,,,,34,,6.9,,1,,
TD012,1,HSGY,1982,6,HS01,  10,21,TSHE,4,L,130,,,,105,,11.8,,1,,
TD012,1,HSGY,1982,6,HS01,  10,22,TSHE,2,L,20,,,,20,,5.3,,1,,
TD012,1,HSGY,1982,6,HS01,  10,23,TSHE,2,L,13,,,,18,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,  10,24,TSHE,3,L,15,,,,15,,4.9,,1,,
TD012,1,HSGY,1982,6,HS01,  10,25,UNKN,3,S,120,,,,,,16.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,26,UNKN,4,S,28,,,,,,0.7,,1,,
TD012,1,HSGY,1982,6,HS01,  10,27,UNKN,4,S,110,,,,,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,28,TSHE,2,S,15,,,,,,25.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,29,UNKN,4,S,12,,,,,,1.0,,1,,
TD012,1,HSGY,1982,6,HS01,  10,30,UNKN,4,S,45,,,,,,18.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,1,TSHE,2,L,15,,,,15,,23.6,,1,,
TD012,1,HSGY,1982,6,HS01,  11,2,TSHE,3,L,15,,,,35,,13.8,,1,,
TD012,1,HSGY,1982,6,HS01,  11,3,TSHE,3,L,40,,,,40,,5.9,,1,,
TD012,1,HSGY,1982,6,HS01,  11,5,TSHE,3,L,30,,,,30,,5.3,,1,,
TD012,1,HSGY,1982,6,HS01,  11,6,TSHE,1,L,25,,,,25,,15.3,,1,,
TD012,1,HSGY,1982,6,HS01,  11,7,TSHE,2,L,40,,,,40,,10.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,8,TSHE,2,L,15,,,,15,,8.1,,1,,
TD012,1,HSGY,1982,6,HS01,  11,9,TSHE,5,L,50,,,,50,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,10,TSHE,4,L,20,,,,25,,5.1,,1,,
TD012,1,HSGY,1982,6,HS01,  11,11,TSHE,4,L,40,,,,40,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,  11,13,TSHE,5,L,70,,,,60,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,  11,14,TSHE,3,L,30,,,,30,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,15,TSHE,3,L,20,,,,20,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,  11,16,TSHE,1,L,20,,,,1,,20.3,,1,,
TD012,1,HSGY,1982,6,HS01,  11,17,TSHE,1,L,30,,,,1,,20.1,,1,,
TD012,1,HSGY,1982,6,HS01,  11,18,TSHE,5,L,60,,,,60,,2.4,,1,,
TD012,1,HSGY,1982,6,HS01,  11,19,UNKN,3,S,50,,,,,,8.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,20,UNKN,4,S,20,,,,,,4.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,21,UNKN,4,S,40,,,,,,2.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,22,UNKN,4,S,25,,,,,,4.0,,1,,
TD012,1,HSGY,1982,6,HS01,  11,23,UNKN,4,S,20,,,,,,3.0,,1,,
TD012,1,HSGY,1982,6,HS01,  12,1,TSHE,4,L,50,,,,50,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,  12,2,TSHE,2,L,60,,,,30,,16.1,,1,,
TD012,1,HSGY,1982,6,HS01,  12,3,TSHE,5,L,60,,,,48,,8.3,,1,,
TD012,1,HSGY,1982,6,HS01,  12,4,TSHE,3,L,15,,,,25,,4.1,,1,,
TD012,1,HSGY,1982,6,HS01,  12,5,TSHE,2,L,15,,,,15,,5.7,,1,,
TD012,1,HSGY,1982,6,HS01,  12,6,TSHE,3,L,20,,,,20,,7.5,,1,,
TD012,1,HSGY,1982,6,HS01,  12,7,TSHE,5,L,80,,,,80,,8.1,,1,,
TD012,1,HSGY,1982,6,HS01,  12,8,TSHE,5,L,20,,,,20,,4.3,,1,,
TD012,1,HSGY,1982,6,HS01,  12,9,TSHE,5,L,20,,,,20,,1.8,,1,,
TD012,1,HSGY,1982,6,HS01,  12,10,TSHE,3,L,90,,,,90,,4.1,,1,,
TD012,1,HSGY,1982,6,HS01,  12,11,TSHE,3,L,20,,,,30,,4.7,,1,,
TD012,1,HSGY,1982,6,HS01,  12,12,TSHE,2,L,15,,,,15,,7.7,,1,,
TD012,1,HSGY,1982,6,HS01,  12,13,TSHE,4,L,30,,,,30,,1.6,,1,,
TD012,1,HSGY,1982,6,HS01,  12,14,TSHE,5,L,40,,,,40,,2.8,,1,,
TD012,1,HSGY,1982,6,HS01,  12,16,UNKN,4,S,70,,,,,,1.5,,1,,
TD012,1,HSGY,1982,6,HS01,  12,17,UNKN,4,S,60,,,,,,3.0,,1,,
TD012,1,HSGY,1982,6,HS01,  12,18,UNKN,3,S,30,,,,,,5.0,,1,,
TD012,1,HSGY,1982,6,HS01,  12,19,UNKN,3,S,60,,,,,,5.0,,1,,
TD012,1,HSGY,1982,6,HS01,  13,1,TSHE,4,L,10,,,,15,,2.5,,1,,
TD012,1,HSGY,1982,6,HS01,  13,2,TSHE,2,L,15,,,,15,,9.8,,1,,
TD012,1,HSGY,1982,6,HS01,  13,3,TSHE,3,L,20,,,,20,,4.1,,1,,
TD012,1,HSGY,1982,6,HS01,  13,4,TSHE,3,L,30,,,,20,,10.0,,1,,
